PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1629674,Neemias,Queta,Neemias Queta,"Queta, Neemias",N. Queta,neemias-queta,1999-07-13T00:00:00,Utah State,Portugal,Utah State/Portugal,7-0,248,3,88,Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,neemias_queta,2021,2024,Y,Y,Y,2021,2,39,N
1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190,4,5,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,immanuel_quickley,2020,2024,N,Y,Y,2020,1,25,N
1631311,Lester,Quinones,Lester Quinones,"Quinones, Lester",L. Quinones,lester-quinones,2000-11-16T00:00:00,Memphis,USA,Memphis/USA,6-4,208,2,,Guard,Inactive,Y,0,,,,,lester_quinones,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-9,250,10,30,Forward-Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,julius_randle,2014,2024,N,Y,Y,2014,1,7,N
1641871,Duop,Reath,Duop Reath,"Reath, Duop",D. Reath,duop-reath,1996-06-26T00:00:00,Louisiana State,South Sudan,Louisiana State/South Sudan,6-9,245,1,26,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,duop_reath,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630559,Austin,Reaves,Austin Reaves,"Reaves, Austin",A. Reaves,austin-reaves,1998-05-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-5,197,3,15,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,austin_reaves,2021,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217,5,5,Forward-Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,cameron_reddish,2019,2024,N,Y,Y,2019,1,10,N
1630194,Paul,Reed,Paul Reed,"Reed, Paul",P. Reed,paul-reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210,4,7,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,paul_reed,2020,2024,Y,Y,Y,2020,2,58,N
1642024,Alex,Reese,Alex Reese,"Reese, Alex",A. Reese,alex-reese,1999-05-21T00:00:00,Alabama,USA,Alabama/USA,6-9,245,0,,Forward-Center,Inactive,Y,0,,,,,alex_reese,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641810,Antonio,Reeves,Antonio Reeves,"Reeves, Antonio",A. Reeves,antonio-reeves,2002-11-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,205,0,12,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,antonio_reeves,2024,2024,Y,Y,Y,2024,2,47,N
1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,5,11,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631197,Jared,Rhoden,Jared Rhoden,"Rhoden, Jared",J. Rhoden,jared-rhoden,1999-08-27T00:00:00,Seton Hall,USA,Seton Hall/USA,6-5,210,2,,Guard,Inactive,Y,0,,,,,jared_rhoden,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,7-0,245,4,4,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,nick_richards,2020,2024,Y,Y,Y,2020,2,42,N
1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-5,200,9,0,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,josh_richardson,2015,2024,Y,Y,Y,2015,2,40,N
1642258,Zaccharie,Risacher,Zaccharie Risacher,"Risacher, Zaccharie",Z. Risacher,zaccharie-risacher,2005-04-08T00:00:00,JL Bourg-en-Bresse,France,JL Bourg-en-Bresse/France,6-8,200,0,10,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,tmp_zaccharie_risacher,2024,2024,N,Y,Y,2024,1,1,N
1641857,Liam,Robbins,Liam Robbins,"Robbins, Liam",L. Robbins,liam-robbins,1999-07-12T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-0,250,0,15,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,liam_robbins,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,6,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,6,23,Center-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2024,N,Y,Y,2018,2,36,N
1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,6-10,235,2,,Center,Inactive,Y,0,,,,,orlando_robinson,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627832,Fred,VanVleet,Fred VanVleet,"VanVleet, Fred",F. VanVleet,fred-vanvleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-0,197,8,5,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,fred_vanvleet,2016,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-8,214,6,2,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,jarred_vanderbilt,2018,2024,Y,Y,Y,2018,2,41,N
1630170,Devin,Vassell,Devin Vassell,"Vassell, Devin",D. Vassell,devin-vassell,2000-08-23T00:00:00,Florida State,USA,Florida State/USA,6-5,200,4,24,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,devin_vassell,2020,2024,N,Y,Y,2020,1,11,N
1629216,Gabe,Vincent,Gabe Vincent,"Vincent, Gabe",G. Vincent,gabe-vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-2,200,5,7,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,gabe_vincent,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641774,Tristan,Vukcevic,Tristan Vukcevic,"Vukcevic, Tristan",T. Vukcevic,tristan-vukcevic,2003-03-11T00:00:00,Real Madrid,Italy,Real Madrid/Italy,6-10,220,1,00,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,tristan_vukcevic,2023,2024,Y,Y,Y,2023,2,42,N
202696,Nikola,Vučević,Nikola Vučević,"Vučević, Nikola",N. Vučević,nikola-vučević,1990-10-24T00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-10,260,13,9,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,nikola_vucevic,2011,2024,N,Y,Y,2011,1,16,N
1629731,Dean,Wade,Dean Wade,"Wade, Dean",D. Wade,dean-wade,1996-11-20T00:00:00,Kansas State,USA,Kansas State/USA,6-9,228,5,32,Forward-Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dean_wade,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630532,Franz,Wagner,Franz Wagner,"Wagner, Franz",F. Wagner,franz-wagner,2001-08-27T00:00:00,Michigan,Germany,Michigan/Germany,6-10,220,3,22,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,franz_wagner,2021,2024,N,Y,Y,2021,1,8,N
1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245,6,21,Forward-Center,Active,Y,1610612753,Magic,ORL,magic,Orlando,moritz_wagner,2018,2024,Y,Y,Y,2018,1,25,N
1631133,Jabari,Walker,Jabari Walker,"Walker, Jabari",J. Walker,jabari-walker,2002-07-30T00:00:00,Colorado,USA,Colorado/USA,6-7,237,2,34,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jabari_walker,2022,2024,N,Y,Y,2022,2,57,N
1641716,Jarace,Walker,Jarace Walker,"Walker, Jarace",J. Walker,jarace-walker,2003-09-04T00:00:00,Houston,USA,Houston/USA,6-7,235,1,5,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jarace_walker,2023,2024,Y,Y,Y,2023,1,8,N
1641717,Cason,Wallace,Cason Wallace,"Wallace, Cason",C. Wallace,cason-wallace,2003-11-07T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,1,22,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,cason_wallace,2023,2024,N,Y,Y,2023,1,10,N
1630811,Keaton,Wallace,Keaton Wallace,"Wallace, Keaton",K. Wallace,keaton-wallace,1999-02-26T00:00:00,Texas-San Antonio,USA,Texas-San Antonio/USA,6-3,185,0,2,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,keaton_wallace,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641775,Jordan,Walsh,Jordan Walsh,"Walsh, Jordan",J. Walsh,jordan-walsh,2004-03-03T00:00:00,Arkansas,USA,Arkansas/USA,6-6,205,1,27,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jordan_walsh,2023,2024,Y,Y,Y,2023,2,38,N
1642266,Ja'Kobe,Walter,Ja'Kobe Walter,"Walter, Ja'Kobe",J. Walter,jakobe-walter,2004-09-04T00:00:00,Baylor,USA,Baylor/USA,6-5,180,0,14,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jakobe_walter,2024,2024,Y,Y,Y,2024,1,19,N
1642276,Kel'el,Ware,Kel'el Ware,"Ware, Kel'el",K. Ware,kelel-ware,2004-04-20T00:00:00,Indiana,USA,Indiana/USA,7-0,230,0,7,Center,Active,Y,1610612748,Heat,MIA,heat,Miami,kelel_ware,2024,2024,Y,Y,Y,2024,1,15,N
1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-6,230,5,25,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,pj_washington,2019,2024,N,Y,Y,2019,1,12,N
1631102,TyTy,Washington Jr.,TyTy Washington Jr.,"Washington Jr., TyTy",T. Washington Jr.,tyty-washington-jr,2001-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,2,14,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,tyty_washington,2022,2024,Y,Y,Y,2022,1,29,N
1630322,Lindy,Waters III,Lindy Waters III,"Waters III, Lindy",L. Waters III,lindy-waters-iii,1997-07-28T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,210,3,43,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,lindy_waters_iii,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630570,Trendon,Watford,Trendon Watford,"Watford, Trendon",T. Watford,trendon-watford,2000-11-09T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,237,3,9,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,trendon_watford,2021,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1641817,Anton,Watson,Anton Watson,"Watson, Anton",A. Watson,anton-watson,2000-10-06T00:00:00,Gonzaga,USA,Gonzaga/USA,6-8,225,0,28,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,anton_watson,2024,2024,Y,N,Y,2024,2,54,N
1631212,Peyton,Watson,Peyton Watson,"Watson, Peyton",P. Watson,peyton-watson,2002-09-11T00:00:00,UCLA,USA,UCLA/USA,6-7,200,2,8,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,peyton_watson,2022,2024,Y,Y,Y,2022,1,30,N
1642377,Jaylen,Wells,Jaylen Wells,"Wells, Jaylen",J. Wells,jaylen-wells,2003-08-26T00:00:00,Washington State,USA,Washington State/USA,6-8,,0,0,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,jaylen_wells,2024,2024,N,Y,Y,2024,2,39,N
1641705,Victor,Wembanyama,Victor Wembanyama,"Wembanyama, Victor",V. Wembanyama,victor-wembanyama,2004-01-04T00:00:00,Metropolitans 92,France,Metropolitans 92/France,7-3,235,1,1,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,victor_wembanyama,2023,2024,N,Y,Y,2023,1,1,N
1631104,Blake,Wesley,Blake Wesley,"Wesley, Blake",B. Wesley,blake-wesley,2003-03-16T00:00:00,Notre Dame,USA,Notre Dame/USA,6-3,185,2,14,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,blake_wesley,2022,2024,Y,Y,Y,2022,1,25,N
201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-4,200,16,4,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,russell_westbrook,2008,2024,N,Y,Y,2008,1,4,Y
1629632,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-5,195,5,0,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2024,N,Y,Y,2019,1,7,N
1628401,Derrick,White,Derrick White,"White, Derrick",D. White,derrick-white,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190,7,9,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,derrick_white,2017,2024,Y,Y,Y,2017,1,29,N
1641727,Dariq,Whitehead,Dariq Whitehead,"Whitehead, Dariq",D. Whitehead,dariq-whitehead,2004-08-01T00:00:00,Duke,USA,Duke/USA,6-6,220,1,0,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dariq_whitehead,2023,2024,Y,Y,Y,2023,1,22,N
1641715,Cam,Whitmore,Cam Whitmore,"Whitmore, Cam",C. Whitmore,cam-whitmore,2004-07-08T00:00:00,Villanova,USA,Villanova/USA,6-7,230,1,7,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,cam_whitmore,2023,2024,Y,Y,Y,2023,1,20,N
1630598,Aaron,Wiggins,Aaron Wiggins,"Wiggins, Aaron",A. Wiggins,aaron-wiggins,1999-01-02T00:00:00,Maryland,USA,Maryland/USA,6-5,190,3,21,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,aaron_wiggins,2021,2024,Y,Y,Y,2021,2,55,N
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,10,22,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,andrew_wiggins,2014,2024,N,Y,Y,2014,1,1,N
1631214,Alondes,Williams,Alondes Williams,"Williams, Alondes",A. Williams,alondes-williams,1999-06-19T00:00:00,Wake Forest,USA,Wake Forest/USA,6-4,210,2,,Guard,Inactive,Y,0,,,,,alondes_williams,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630314,Brandon,Williams,Brandon Williams,"Williams, Brandon",B. Williams,brandon-williams,1999-11-22T00:00:00,Arizona,USA,Arizona/USA,6-1,190,2,10,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,brandon_williams,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642262,Cody,Williams,Cody Williams,"Williams, Cody",C. Williams,cody-williams,2004-11-20T00:00:00,Colorado,USA,Colorado/USA,6-7,190,0,5,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,tmp_cody_williams,2024,2024,Y,Y,Y,2024,1,10,N
1629684,Grant,Williams,Grant Williams,"Williams, Grant",G. Williams,grant-williams,1998-11-30T00:00:00,Tennessee,USA,Tennessee/USA,6-6,236,5,2,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,grant_williams,2019,2024,N,Y,Y,2019,1,22,N
1631114,Jalen,Williams,Jalen Williams,"Williams, Jalen",J. Williams,jalen-williams,2001-04-14T00:00:00,Santa Clara,USA,Santa Clara/USA,6-5,211,2,8,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jalen_williams,2022,2024,N,Y,Y,2022,1,12,N
1631119,Jaylin,Williams,Jaylin Williams,"Williams, Jaylin",J. Williams,jaylin-williams,2002-06-29T00:00:00,Arkansas,USA,Arkansas/USA,6-9,240,2,6,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jaylin_williams,2022,2024,Y,Y,Y,2022,2,34,N
1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,kenrich-williams,1994-12-02T00:00:00,TCU,USA,TCU/USA,6-6,210,6,34,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,kenrich_williams,2018,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631109,Mark,Williams,Mark Williams,"Williams, Mark",M. Williams,mark-williams,2001-12-16T00:00:00,Duke,USA,Duke/USA,7-0,240,2,5,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,mark_williams,2022,2024,Y,Y,Y,2022,1,15,N
1631466,Nate,Williams,Nate Williams,"Williams, Nate",N. Williams,nate-williams,1999-02-12T00:00:00,Buffalo,USA,Buffalo/USA,6-5,205,2,19,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jeenathan_williams,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630172,Patrick,Williams,Patrick Williams,"Williams, Patrick",P. Williams,patrick-williams,2001-08-26T00:00:00,Florida State,USA,Florida State/USA,6-7,215,4,44,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,patrick_williams,2020,2024,N,Y,Y,2020,1,4,N
1630533,Ziaire,Williams,Ziaire Williams,"Williams, Ziaire",Z. Williams,ziaire-williams,2001-09-12T00:00:00,Stanford,USA,Stanford/USA,6-9,185,3,8,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,ziaire_williams,2021,2024,Y,Y,Y,2021,1,10,N
1629057,Robert,Williams III,Robert Williams III,"Williams III, Robert",R. Williams III,robert-williams-iii,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M/USA,6-9,249,6,35,Center-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,robert_williams,2018,2024,Y,Y,Y,2018,1,27,N
1631246,Vince,Williams Jr.,Vince Williams Jr.,"Williams Jr., Vince",V. Williams Jr.,vince-williams-jr,2000-08-30T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-4,205,2,5,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,vince_williams_jr,2022,2024,Y,Y,Y,2022,2,47,N
1629627,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-6,284,4,1,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2024,N,Y,Y,2019,1,1,N
1630592,Jalen,Wilson,Jalen Wilson,"Wilson, Jalen",J. Wilson,jalen-wilson,2000-11-04T00:00:00,Kansas,USA,Kansas/USA,6-6,220,1,22,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,jalen_wilson,2023,2024,Y,Y,Y,2023,2,51,N
1630164,James,Wiseman,James Wiseman,"Wiseman, James",J. Wiseman,james-wiseman,2001-03-31T00:00:00,Memphis,USA,Memphis/USA,6-11,240,3,13,Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,james_wiseman,2020,2024,Y,Y,Y,2020,1,2,N
1631209,Isaiah,Wong,Isaiah Wong,"Wong, Isaiah",I. Wong,isaiah-wong,2001-01-28T00:00:00,Miami,USA,Miami/USA,6-3,185,1,21,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,isaiah_wong,2023,2024,Y,Y,Y,2023,2,55,N
1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,christian-wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-8,214,8,35,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,christian_wood,2015,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,delon-wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,185,9,55,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,delon_wright,2015,2024,Y,Y,Y,2015,1,20,N
1627824,Guerschon,Yabusele,Guerschon Yabusele,"Yabusele, Guerschon",G. Yabusele,guerschon-yabusele,1995-12-17T00:00:00,"Rouen, France",France,"Rouen, France/France",6-8,265,2,28,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,guerschon_yabusele,2016,2024,Y,Y,Y,2016,1,16,N
1642385,Cui,Yongxi,Cui Yongxi,"Yongxi, Cui",C. Yongxi,cui-yongxi,2003-05-28T00:00:00,Guangzhou Loong Lions,China,,6-5,190,0,,Forward,Inactive,Y,0,,,,,yongxi_cui,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,6-1,164,6,11,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2024,N,Y,Y,2018,1,5,N
203469,Cody,Zeller,Cody Zeller,"Zeller, Cody",C. Zeller,cody-zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,6-11,240,11,40,Forward-Center,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,cody_zeller,2013,2024,N,Y,Y,2013,1,4,N
1627826,Ivica,Zubac,Ivica Zubac,"Zubac, Ivica",I. Zubac,ivica-zubac,1997-03-18T00:00:00,Mega Basket,Croatia,Mega Basket/Croatia,7-0,240,8,40,Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016,2024,Y,Y,Y,2016,2,32,N
1641783,Tristan,da Silva,Tristan da Silva,"da Silva, Tristan",T. da Silva,tristan-da-silva,2001-05-15T00:00:00,Colorado,Germany,Colorado/Germany,6-8,217,0,23,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,tristan_da_silva,2024,2024,N,Y,Y,2024,1,18,N
1628427,Vlatko,Čančar,Vlatko Čančar,"Čančar, Vlatko",V. Čančar,vlatko-čančar,1997-04-10T00:00:00,San Pablo Burgos,Slovenia,San Pablo Burgos/Slovenia,6-8,236,4,31,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,vlatko_cancar,2019,2024,Y,Y,Y,2017,2,49,N
203967,Dario,Šarić,Dario Šarić,"Šarić, Dario",D. Šarić,dario-šarić,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225,7,9,Forward-Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,dario_saric,2016,2024,N,Y,Y,2014,1,12,N
